@relation trainruns

@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute runtime numeric
@attribute runstatus {ok,timeout,memout,not_applicable,crash,other}

@data
HFrDdlYfnlUeWCdUMKfD,1,rcl,1200,timeout
HFrDdlYfnlUeWCdUMKfD,1,restartsat,1200,timeout
HFrDdlYfnlUeWCdUMKfD,1,cryptominisat2011,1200,timeout
HFrDdlYfnlUeWCdUMKfD,1,spear-sw,1200,timeout
HFrDdlYfnlUeWCdUMKfD,1,spear-hw,1200,timeout
HFrDdlYfnlUeWCdUMKfD,1,eagleup,0,ok
HFrDdlYfnlUeWCdUMKfD,1,sparrow,0.01,ok
HFrDdlYfnlUeWCdUMKfD,1,marchrw,9.09,ok
HFrDdlYfnlUeWCdUMKfD,1,mphaseSATm,0.79,ok
HFrDdlYfnlUeWCdUMKfD,1,satime11,0.1,ok
HFrDdlYfnlUeWCdUMKfD,1,tnm,0,ok
HFrDdlYfnlUeWCdUMKfD,1,mxc09,814.19,ok
HFrDdlYfnlUeWCdUMKfD,1,gnoveltyp2,0,ok
HFrDdlYfnlUeWCdUMKfD,1,sattime,0.07,ok
HFrDdlYfnlUeWCdUMKfD,1,sattimep,0.99,ok
HFrDdlYfnlUeWCdUMKfD,1,clasp2,1200,timeout
HFrDdlYfnlUeWCdUMKfD,1,clasp1,1200,timeout
HFrDdlYfnlUeWCdUMKfD,1,picosat,1200,timeout
HFrDdlYfnlUeWCdUMKfD,1,mphaseSAT,0.81,ok
HFrDdlYfnlUeWCdUMKfD,1,sapperlot,72.61,ok
HFrDdlYfnlUeWCdUMKfD,1,sol,1200,timeout
lgaubbeqtigoXZQBgcJD,1,ebglucose,1200,timeout
lgaubbeqtigoXZQBgcJD,1,ebminisat,1200,timeout
lgaubbeqtigoXZQBgcJD,1,glucose2,1200,timeout
lgaubbeqtigoXZQBgcJD,1,glueminisat,1200,timeout
lgaubbeqtigoXZQBgcJD,1,lingeling,1200,timeout
lgaubbeqtigoXZQBgcJD,1,lrglshr,1200,timeout
lgaubbeqtigoXZQBgcJD,1,minisatpsm,1005.6,ok
lgaubbeqtigoXZQBgcJD,1,mphaseSAT64,1200,timeout
lgaubbeqtigoXZQBgcJD,1,precosat,291.69,ok
lgaubbeqtigoXZQBgcJD,1,qutersat,1200,timeout
lgaubbeqtigoXZQBgcJD,1,rcl,1200,timeout
lgaubbeqtigoXZQBgcJD,1,restartsat,1200,timeout
lgaubbeqtigoXZQBgcJD,1,cryptominisat2011,1200,timeout
lgaubbeqtigoXZQBgcJD,1,spear-sw,1200,timeout
lgaubbeqtigoXZQBgcJD,1,spear-hw,1200,timeout
lgaubbeqtigoXZQBgcJD,1,eagleup,1200,timeout
lgaubbeqtigoXZQBgcJD,1,sparrow,1200,timeout
lgaubbeqtigoXZQBgcJD,1,marchrw,1200,timeout
lgaubbeqtigoXZQBgcJD,1,mphaseSATm,1200,timeout
lgaubbeqtigoXZQBgcJD,1,satime11,1200,timeout
lgaubbeqtigoXZQBgcJD,1,tnm,1200,timeout
lgaubbeqtigoXZQBgcJD,1,mxc09,1200,timeout
lgaubbeqtigoXZQBgcJD,1,gnoveltyp2,1200,timeout
lgaubbeqtigoXZQBgcJD,1,sattime,1200,timeout
lgaubbeqtigoXZQBgcJD,1,sattimep,1200,timeout
lgaubbeqtigoXZQBgcJD,1,clasp2,1200,timeout
lgaubbeqtigoXZQBgcJD,1,clasp1,1200,timeout
lgaubbeqtigoXZQBgcJD,1,picosat,1200,timeout
lgaubbeqtigoXZQBgcJD,1,mphaseSAT,1200,timeout
lgaubbeqtigoXZQBgcJD,1,sapperlot,1200,timeout
lgaubbeqtigoXZQBgcJD,1,sol,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,ebglucose,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,ebminisat,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,glucose2,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,glueminisat,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,lingeling,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,lrglshr,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,minisatpsm,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,mphaseSAT64,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,precosat,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,qutersat,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,rcl,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,restartsat,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,cryptominisat2011,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,spear-sw,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,spear-hw,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,eagleup,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,sparrow,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,marchrw,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,mphaseSATm,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,satime11,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,tnm,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,mxc09,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,gnoveltyp2,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,sattime,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,sattimep,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,clasp2,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,clasp1,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,picosat,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,mphaseSAT,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,sapperlot,1200,timeout
QzQQIhXnmNBLUGCLijSq,1,sol,1141.2,ok
JCmqCAJFSmjXlHTCwfyi,1,ebglucose,32.45,ok
JCmqCAJFSmjXlHTCwfyi,1,ebminisat,36.51,ok
JCmqCAJFSmjXlHTCwfyi,1,glucose2,25.23,ok
JCmqCAJFSmjXlHTCwfyi,1,glueminisat,40.61,ok
JCmqCAJFSmjXlHTCwfyi,1,lingeling,62.32,ok
JCmqCAJFSmjXlHTCwfyi,1,lrglshr,186.73,ok
JCmqCAJFSmjXlHTCwfyi,1,minisatpsm,31.29,ok
JCmqCAJFSmjXlHTCwfyi,1,mphaseSAT64,1200,timeout
JCmqCAJFSmjXlHTCwfyi,1,precosat,163.99,ok
JCmqCAJFSmjXlHTCwfyi,1,qutersat,24.78,ok
JCmqCAJFSmjXlHTCwfyi,1,rcl,229.76,ok
JCmqCAJFSmjXlHTCwfyi,1,restartsat,255.58,ok
JCmqCAJFSmjXlHTCwfyi,1,cryptominisat2011,37.43,ok
JCmqCAJFSmjXlHTCwfyi,1,spear-sw,1200,timeout
JCmqCAJFSmjXlHTCwfyi,1,spear-hw,1200,timeout
JCmqCAJFSmjXlHTCwfyi,1,eagleup,1200,timeout
JCmqCAJFSmjXlHTCwfyi,1,sparrow,1200,timeout
JCmqCAJFSmjXlHTCwfyi,1,marchrw,1200,timeout
JCmqCAJFSmjXlHTCwfyi,1,mphaseSATm,407.3,ok
JCmqCAJFSmjXlHTCwfyi,1,satime11,1200,timeout
JCmqCAJFSmjXlHTCwfyi,1,tnm,1200,timeout
JCmqCAJFSmjXlHTCwfyi,1,mxc09,104.36,ok
JCmqCAJFSmjXlHTCwfyi,1,gnoveltyp2,1200,timeout
JCmqCAJFSmjXlHTCwfyi,1,sattime,1200,timeout
JCmqCAJFSmjXlHTCwfyi,1,sattimep,1200,timeout
JCmqCAJFSmjXlHTCwfyi,1,clasp2,1200,timeout
JCmqCAJFSmjXlHTCwfyi,1,clasp1,1200,timeout
JCmqCAJFSmjXlHTCwfyi,1,picosat,148.62,ok
JCmqCAJFSmjXlHTCwfyi,1,mphaseSAT,318.67,ok
JCmqCAJFSmjXlHTCwfyi,1,sapperlot,110.53,ok
JCmqCAJFSmjXlHTCwfyi,1,sol,1200,timeout
gvaZcbtzHHPYiQeepuam,1,ebglucose,232.58,ok
gvaZcbtzHHPYiQeepuam,1,ebminisat,275.12,ok
gvaZcbtzHHPYiQeepuam,1,glucose2,92.2,ok
gvaZcbtzHHPYiQeepuam,1,glueminisat,39.68,ok
gvaZcbtzHHPYiQeepuam,1,lingeling,168.54,ok
gvaZcbtzHHPYiQeepuam,1,lrglshr,97.09,ok
gvaZcbtzHHPYiQeepuam,1,minisatpsm,52.01,ok
gvaZcbtzHHPYiQeepuam,1,mphaseSAT64,210.45,ok
gvaZcbtzHHPYiQeepuam,1,precosat,154.5,ok
gvaZcbtzHHPYiQeepuam,1,qutersat,78.76,ok
gvaZcbtzHHPYiQeepuam,1,rcl,244.02,ok
gvaZcbtzHHPYiQeepuam,1,restartsat,125.03,ok
gvaZcbtzHHPYiQeepuam,1,cryptominisat2011,93.84,ok
gvaZcbtzHHPYiQeepuam,1,spear-sw,1200,timeout
gvaZcbtzHHPYiQeepuam,1,spear-hw,326.71,ok
gvaZcbtzHHPYiQeepuam,1,eagleup,1200,timeout
gvaZcbtzHHPYiQeepuam,1,sparrow,1200,timeout
gvaZcbtzHHPYiQeepuam,1,marchrw,1200,timeout
gvaZcbtzHHPYiQeepuam,1,mphaseSATm,250.17,ok
gvaZcbtzHHPYiQeepuam,1,satime11,1200,timeout
gvaZcbtzHHPYiQeepuam,1,tnm,1200,timeout
gvaZcbtzHHPYiQeepuam,1,mxc09,231.61,ok
gvaZcbtzHHPYiQeepuam,1,gnoveltyp2,1200,timeout
gvaZcbtzHHPYiQeepuam,1,sattime,1200,timeout
gvaZcbtzHHPYiQeepuam,1,sattimep,1200,timeout
gvaZcbtzHHPYiQeepuam,1,clasp2,208.43,ok
gvaZcbtzHHPYiQeepuam,1,clasp1,187.25,ok
gvaZcbtzHHPYiQeepuam,1,picosat,394.43,ok
gvaZcbtzHHPYiQeepuam,1,mphaseSAT,248.69,ok
gvaZcbtzHHPYiQeepuam,1,sapperlot,159.43,ok
gvaZcbtzHHPYiQeepuam,1,sol,697.9,ok
aGEiNyHodnuiSYKjiQBp,1,ebglucose,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,ebminisat,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,glucose2,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,glueminisat,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,lingeling,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,lrglshr,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,minisatpsm,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,mphaseSAT64,0.66,ok
aGEiNyHodnuiSYKjiQBp,1,precosat,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,qutersat,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,rcl,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,restartsat,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,cryptominisat2011,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,spear-sw,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,spear-hw,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,eagleup,0.21,ok
aGEiNyHodnuiSYKjiQBp,1,sparrow,0.09,ok
aGEiNyHodnuiSYKjiQBp,1,marchrw,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,mphaseSATm,0.83,ok
aGEiNyHodnuiSYKjiQBp,1,satime11,0.28,ok
aGEiNyHodnuiSYKjiQBp,1,tnm,0.21,ok
aGEiNyHodnuiSYKjiQBp,1,mxc09,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,gnoveltyp2,1.59,ok
aGEiNyHodnuiSYKjiQBp,1,sattime,0.39,ok
aGEiNyHodnuiSYKjiQBp,1,sattimep,0.07,ok
aGEiNyHodnuiSYKjiQBp,1,clasp2,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,clasp1,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,picosat,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,mphaseSAT,0.84,ok
aGEiNyHodnuiSYKjiQBp,1,sapperlot,1200,timeout
aGEiNyHodnuiSYKjiQBp,1,sol,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,ebglucose,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,ebminisat,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,glucose2,1164,ok
LvuIEJXrrfuBVqhqBwRF,1,glueminisat,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,lingeling,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,lrglshr,1031.8,ok
LvuIEJXrrfuBVqhqBwRF,1,minisatpsm,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,mphaseSAT64,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,precosat,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,qutersat,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,rcl,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,restartsat,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,cryptominisat2011,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,spear-sw,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,spear-hw,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,eagleup,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,sparrow,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,marchrw,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,mphaseSATm,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,satime11,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,tnm,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,mxc09,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,gnoveltyp2,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,sattime,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,sattimep,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,clasp2,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,clasp1,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,picosat,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,mphaseSAT,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,sapperlot,1200,timeout
LvuIEJXrrfuBVqhqBwRF,1,sol,1200,timeout
gcKVewjCVToKVHaRrQOg,1,ebglucose,1201,timeout
gcKVewjCVToKVHaRrQOg,1,ebminisat,273.88,ok
gcKVewjCVToKVHaRrQOg,1,glucose2,498.76,ok
gcKVewjCVToKVHaRrQOg,1,glueminisat,808.68,ok
gcKVewjCVToKVHaRrQOg,1,lingeling,1201,timeout
gcKVewjCVToKVHaRrQOg,1,lrglshr,328.97,ok
gcKVewjCVToKVHaRrQOg,1,minisatpsm,262.35,ok
gcKVewjCVToKVHaRrQOg,1,mphaseSAT64,1200,timeout
gcKVewjCVToKVHaRrQOg,1,precosat,1201,timeout
gcKVewjCVToKVHaRrQOg,1,qutersat,250.76,ok
gcKVewjCVToKVHaRrQOg,1,rcl,318.12,ok
gcKVewjCVToKVHaRrQOg,1,restartsat,253.19,ok
gcKVewjCVToKVHaRrQOg,1,cryptominisat2011,240.44,ok
gcKVewjCVToKVHaRrQOg,1,spear-sw,1201,timeout
gcKVewjCVToKVHaRrQOg,1,spear-hw,1201,timeout
gcKVewjCVToKVHaRrQOg,1,eagleup,1200,timeout
gcKVewjCVToKVHaRrQOg,1,sparrow,1200,timeout
gcKVewjCVToKVHaRrQOg,1,marchrw,1200,timeout
gcKVewjCVToKVHaRrQOg,1,mphaseSATm,596.95,ok
gcKVewjCVToKVHaRrQOg,1,satime11,1200,timeout
gcKVewjCVToKVHaRrQOg,1,tnm,1200,timeout
gcKVewjCVToKVHaRrQOg,1,mxc09,1200,timeout
gcKVewjCVToKVHaRrQOg,1,gnoveltyp2,1200,timeout
gcKVewjCVToKVHaRrQOg,1,sattime,1200,timeout
gcKVewjCVToKVHaRrQOg,1,sattimep,1200,timeout
gcKVewjCVToKVHaRrQOg,1,clasp2,1089.7,ok
gcKVewjCVToKVHaRrQOg,1,clasp1,848.52,ok
gcKVewjCVToKVHaRrQOg,1,picosat,446.93,ok
gcKVewjCVToKVHaRrQOg,1,mphaseSAT,593.98,ok
gcKVewjCVToKVHaRrQOg,1,sapperlot,544.35,ok
gcKVewjCVToKVHaRrQOg,1,sol,1200,timeout
uNJPAvRAdMyhgIVcPSYx,1,ebglucose,45.15,ok
uNJPAvRAdMyhgIVcPSYx,1,ebminisat,51.04,ok
uNJPAvRAdMyhgIVcPSYx,1,glucose2,26.01,ok
uNJPAvRAdMyhgIVcPSYx,1,glueminisat,55.58,ok
uNJPAvRAdMyhgIVcPSYx,1,lingeling,64.93,ok
uNJPAvRAdMyhgIVcPSYx,1,lrglshr,100.53,ok
uNJPAvRAdMyhgIVcPSYx,1,minisatpsm,30.18,ok
uNJPAvRAdMyhgIVcPSYx,1,mphaseSAT64,91.3,ok
uNJPAvRAdMyhgIVcPSYx,1,precosat,102.84,ok
uNJPAvRAdMyhgIVcPSYx,1,qutersat,88.28,ok
uNJPAvRAdMyhgIVcPSYx,1,rcl,41.6,ok
uNJPAvRAdMyhgIVcPSYx,1,restartsat,80.41,ok
uNJPAvRAdMyhgIVcPSYx,1,cryptominisat2011,190.48,ok
uNJPAvRAdMyhgIVcPSYx,1,spear-sw,417.81,ok
uNJPAvRAdMyhgIVcPSYx,1,spear-hw,1200,timeout
uNJPAvRAdMyhgIVcPSYx,1,eagleup,1200,timeout
uNJPAvRAdMyhgIVcPSYx,1,sparrow,1200,timeout
uNJPAvRAdMyhgIVcPSYx,1,marchrw,1200,timeout
uNJPAvRAdMyhgIVcPSYx,1,mphaseSATm,120.66,ok
uNJPAvRAdMyhgIVcPSYx,1,satime11,1200,timeout
uNJPAvRAdMyhgIVcPSYx,1,tnm,1200,timeout
uNJPAvRAdMyhgIVcPSYx,1,mxc09,99.65,ok
uNJPAvRAdMyhgIVcPSYx,1,gnoveltyp2,1200,timeout
uNJPAvRAdMyhgIVcPSYx,1,sattime,1200,timeout
uNJPAvRAdMyhgIVcPSYx,1,sattimep,1200,timeout
uNJPAvRAdMyhgIVcPSYx,1,clasp2,1200,timeout
uNJPAvRAdMyhgIVcPSYx,1,clasp1,1200,timeout
uNJPAvRAdMyhgIVcPSYx,1,picosat,1200,timeout
uNJPAvRAdMyhgIVcPSYx,1,mphaseSAT,165.1,ok
uNJPAvRAdMyhgIVcPSYx,1,sapperlot,139,ok
uNJPAvRAdMyhgIVcPSYx,1,sol,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,ebglucose,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,ebminisat,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,glucose2,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,glueminisat,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,lingeling,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,lrglshr,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,minisatpsm,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,mphaseSAT64,0.84,ok
NLEXsBqWqmpaaVMuOIBv,1,precosat,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,qutersat,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,rcl,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,restartsat,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,cryptominisat2011,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,spear-sw,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,spear-hw,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,eagleup,0.02,ok
NLEXsBqWqmpaaVMuOIBv,1,sparrow,0,ok
NLEXsBqWqmpaaVMuOIBv,1,marchrw,975.18,ok
NLEXsBqWqmpaaVMuOIBv,1,mphaseSATm,1.01,ok
NLEXsBqWqmpaaVMuOIBv,1,satime11,0.08,ok
NLEXsBqWqmpaaVMuOIBv,1,tnm,0.06,ok
NLEXsBqWqmpaaVMuOIBv,1,mxc09,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,gnoveltyp2,0.01,ok
NLEXsBqWqmpaaVMuOIBv,1,sattime,0.28,ok
NLEXsBqWqmpaaVMuOIBv,1,sattimep,0.55,ok
NLEXsBqWqmpaaVMuOIBv,1,clasp2,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,clasp1,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,picosat,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,mphaseSAT,1,ok
NLEXsBqWqmpaaVMuOIBv,1,sapperlot,1200,timeout
NLEXsBqWqmpaaVMuOIBv,1,sol,1200,timeout
CrcfyjTqgMcOglkIxasX,1,ebglucose,1200,timeout
CrcfyjTqgMcOglkIxasX,1,ebminisat,1.75,ok
CrcfyjTqgMcOglkIxasX,1,glucose2,1201,timeout
CrcfyjTqgMcOglkIxasX,1,glueminisat,1.87,ok
CrcfyjTqgMcOglkIxasX,1,lingeling,1201,timeout
CrcfyjTqgMcOglkIxasX,1,lrglshr,1.82,ok
CrcfyjTqgMcOglkIxasX,1,minisatpsm,1200,timeout
CrcfyjTqgMcOglkIxasX,1,mphaseSAT64,1201,timeout
CrcfyjTqgMcOglkIxasX,1,precosat,7.58,ok
CrcfyjTqgMcOglkIxasX,1,qutersat,1200,timeout
CrcfyjTqgMcOglkIxasX,1,rcl,1200,timeout
CrcfyjTqgMcOglkIxasX,1,restartsat,1.7,ok
CrcfyjTqgMcOglkIxasX,1,cryptominisat2011,1200,timeout
CrcfyjTqgMcOglkIxasX,1,spear-sw,1200,timeout
CrcfyjTqgMcOglkIxasX,1,spear-hw,1200,timeout
CrcfyjTqgMcOglkIxasX,1,eagleup,1200,timeout
CrcfyjTqgMcOglkIxasX,1,sparrow,1200,timeout
CrcfyjTqgMcOglkIxasX,1,marchrw,1200,timeout
CrcfyjTqgMcOglkIxasX,1,mphaseSATm,6.08,ok
CrcfyjTqgMcOglkIxasX,1,satime11,1200,timeout
CrcfyjTqgMcOglkIxasX,1,tnm,1200,timeout
CrcfyjTqgMcOglkIxasX,1,mxc09,2.1,ok
CrcfyjTqgMcOglkIxasX,1,gnoveltyp2,1200,timeout
CrcfyjTqgMcOglkIxasX,1,sattime,1200,timeout
CrcfyjTqgMcOglkIxasX,1,sattimep,1200,timeout
CrcfyjTqgMcOglkIxasX,1,clasp2,1.55,ok
CrcfyjTqgMcOglkIxasX,1,clasp1,1.59,ok
CrcfyjTqgMcOglkIxasX,1,picosat,27.63,ok
CrcfyjTqgMcOglkIxasX,1,mphaseSAT,5.73,ok
CrcfyjTqgMcOglkIxasX,1,sapperlot,1200,timeout
CrcfyjTqgMcOglkIxasX,1,sol,1200,timeout
DwTLZGEmtYZscnfwYoXj,1,ebglucose,72.13,ok
DwTLZGEmtYZscnfwYoXj,1,ebminisat,21.07,ok
DwTLZGEmtYZscnfwYoXj,1,glucose2,16.59,ok
DwTLZGEmtYZscnfwYoXj,1,glueminisat,39.2,ok
DwTLZGEmtYZscnfwYoXj,1,lingeling,52.02,ok
DwTLZGEmtYZscnfwYoXj,1,lrglshr,58.46,ok
DwTLZGEmtYZscnfwYoXj,1,minisatpsm,9.98,ok
DwTLZGEmtYZscnfwYoXj,1,mphaseSAT64,24.2,ok
DwTLZGEmtYZscnfwYoXj,1,precosat,10.06,ok
DwTLZGEmtYZscnfwYoXj,1,qutersat,153.34,ok
DwTLZGEmtYZscnfwYoXj,1,rcl,24.52,ok
DwTLZGEmtYZscnfwYoXj,1,restartsat,62.38,ok
DwTLZGEmtYZscnfwYoXj,1,cryptominisat2011,33.95,ok
DwTLZGEmtYZscnfwYoXj,1,spear-sw,151.34,ok
DwTLZGEmtYZscnfwYoXj,1,spear-hw,304.64,ok
DwTLZGEmtYZscnfwYoXj,1,eagleup,1200,timeout
DwTLZGEmtYZscnfwYoXj,1,sparrow,1200,timeout
DwTLZGEmtYZscnfwYoXj,1,marchrw,1200,timeout
DwTLZGEmtYZscnfwYoXj,1,mphaseSATm,20.72,ok
DwTLZGEmtYZscnfwYoXj,1,satime11,1200,timeout
DwTLZGEmtYZscnfwYoXj,1,tnm,1200,timeout
DwTLZGEmtYZscnfwYoXj,1,mxc09,17.15,ok
DwTLZGEmtYZscnfwYoXj,1,gnoveltyp2,1200,timeout
DwTLZGEmtYZscnfwYoXj,1,sattime,1200,timeout
DwTLZGEmtYZscnfwYoXj,1,sattimep,1200,timeout
DwTLZGEmtYZscnfwYoXj,1,clasp2,231.16,ok
DwTLZGEmtYZscnfwYoXj,1,clasp1,1110.8,ok
DwTLZGEmtYZscnfwYoXj,1,picosat,52.4,ok
DwTLZGEmtYZscnfwYoXj,1,mphaseSAT,20.42,ok
DwTLZGEmtYZscnfwYoXj,1,sapperlot,27.26,ok
DwTLZGEmtYZscnfwYoXj,1,sol,52.63,ok
qhssaakrAEfaONSEtxzN,1,ebglucose,32.79,ok
qhssaakrAEfaONSEtxzN,1,ebminisat,55.51,ok
qhssaakrAEfaONSEtxzN,1,glucose2,39.96,ok
qhssaakrAEfaONSEtxzN,1,glueminisat,28.11,ok
qhssaakrAEfaONSEtxzN,1,lingeling,66.98,ok
qhssaakrAEfaONSEtxzN,1,lrglshr,312.99,ok
qhssaakrAEfaONSEtxzN,1,minisatpsm,49.73,ok
qhssaakrAEfaONSEtxzN,1,mphaseSAT64,24.79,ok
qhssaakrAEfaONSEtxzN,1,precosat,62.86,ok
qhssaakrAEfaONSEtxzN,1,qutersat,82.87,ok
qhssaakrAEfaONSEtxzN,1,rcl,60.66,ok
qhssaakrAEfaONSEtxzN,1,restartsat,62.58,ok
qhssaakrAEfaONSEtxzN,1,cryptominisat2011,62.79,ok
qhssaakrAEfaONSEtxzN,1,spear-sw,1200,timeout
qhssaakrAEfaONSEtxzN,1,spear-hw,79.29,ok
qhssaakrAEfaONSEtxzN,1,eagleup,1200,timeout
qhssaakrAEfaONSEtxzN,1,sparrow,1200,timeout
qhssaakrAEfaONSEtxzN,1,marchrw,1.66,ok
qhssaakrAEfaONSEtxzN,1,mphaseSATm,27.71,ok
qhssaakrAEfaONSEtxzN,1,satime11,1200,timeout
qhssaakrAEfaONSEtxzN,1,tnm,1200,timeout
qhssaakrAEfaONSEtxzN,1,mxc09,64.22,ok
qhssaakrAEfaONSEtxzN,1,gnoveltyp2,1200,timeout
qhssaakrAEfaONSEtxzN,1,sattime,1200,timeout
qhssaakrAEfaONSEtxzN,1,sattimep,1200,timeout
qhssaakrAEfaONSEtxzN,1,clasp2,11.92,ok
qhssaakrAEfaONSEtxzN,1,clasp1,18.2,ok
qhssaakrAEfaONSEtxzN,1,picosat,38.16,ok
qhssaakrAEfaONSEtxzN,1,mphaseSAT,28.02,ok
qhssaakrAEfaONSEtxzN,1,sapperlot,76.29,ok
qhssaakrAEfaONSEtxzN,1,sol,82.09,ok
VztjWKLpyfTfEizFeWpD,1,ebglucose,1200,timeout
VztjWKLpyfTfEizFeWpD,1,ebminisat,1200,timeout
VztjWKLpyfTfEizFeWpD,1,glucose2,1200,timeout
VztjWKLpyfTfEizFeWpD,1,glueminisat,1200,timeout
VztjWKLpyfTfEizFeWpD,1,lingeling,1200,timeout
VztjWKLpyfTfEizFeWpD,1,lrglshr,1200,timeout
VztjWKLpyfTfEizFeWpD,1,minisatpsm,1200,timeout
VztjWKLpyfTfEizFeWpD,1,mphaseSAT64,0.8,ok
VztjWKLpyfTfEizFeWpD,1,precosat,1200,timeout
VztjWKLpyfTfEizFeWpD,1,qutersat,1200,timeout
